ACADEMIC_PERIOD,MAJOR_CODE,SUBJECT,COURSE_NUMBER,SEQ_NUMBER,CRN,COURSE_TITLE,CREDIT_HRS,COURSE_CREDIT_RANGE,CREDIT_HR_SESSION,MEET_DAYS,BEGIN_TIME,END_TIME,CLASS_TIME,BLDG_CODE,ROOM_CODE,INSTRUCTOR1,INSTRUCTOR2,INSTRUCTOR3,COURSE_NOTES,COURSE_ATTRIBUTES,MAX_ENROLL,CURR_ENROLL,SEATS_REMAINING
201601,CHE,CHE,230,A,15724,Intro to Biological Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,243,Offermann L,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,230,B,15725,Intro to Biological Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,243,Offermann L,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,230,B,15725,Intro to Biological Chemistry,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,335,Offermann L,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,A,15726,Intro to Organic Chemistry,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WALL,310,Carroll F,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,A,15726,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,320,Carroll F,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,B,15727,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,320,Carroll F,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,B,15727,Intro to Organic Chemistry,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WALL,310,Carroll F,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,C,15728,Intro to Organic Chemistry,1,0 TO 1,0,    R  ,815,1055,0815 - 1055am,WALL,310,Snyder N,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,C,15728,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,SLOAN,100,Snyder N,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,D,15729,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,SLOAN,100,Snyder N,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,250,D,15729,Intro to Organic Chemistry,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,310,Snyder N,,,"97,FEE1",NSRQ,16,0,16
201601,CHE,CHE,260,A,15730,Intro to Physical Chemistry,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,307,Striplin D,,,"97,FEE1",NSRQ,8,0,8
201601,CHE,CHE,260,A,15730,Intro to Physical Chemistry,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,351,Striplin D,,,"97,FEE1",NSRQ,8,0,8
201601,CHE,CHE,260,B,15731,Intro to Physical Chemistry,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WALL,351,Striplin D,,,"97,FEE1",NSRQ,8,0,8
201601,CHE,CHE,260,B,15731,Intro to Physical Chemistry,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,307,Striplin D,,,"97,FEE1",NSRQ,8,0,8
201601,CHE,CHE,325,0,15900,Chemistry of Hookah Smoke,,1,1,   W   ,1330,1620,0130 - 0420pm,WALL,307,Hauser C,,,"PRQ,PRM",,6,0,6
201601,CHE,CHE,330,A,15901,Experimental Biological Chem,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,106,Myers J,,,97,,6,0,6
201601,CHE,CHE,330,A,15901,Experimental Biological Chem,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,335,Myers J,,,97,,6,0,6
201601,CHE,CHE,330,B,15902,Experimental Biological Chem,1,0 TO 1,0,  T    ,1215,1620,1215 - 0420pm,WALL,335,Myers J,,,93,,6,0,6
201601,CHE,CHE,330,B,15902,Experimental Biological Chem,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,106,Myers J,,,93,,6,0,6
201601,CHE,CHE,331,0,16055,Topics in Biological Chemistry,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2196,Offermann L,,,,,14,0,14
201601,CHE,CHE,350,A,15903,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,210,Stevens E,,,97,,12,0,12
201601,CHE,CHE,350,A,15903,Experimental Organic Chem,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,310,Stevens E,,,97,,12,0,12
201601,CHE,CHE,350,B,15904,Experimental Organic Chem,1,0 TO 1,0,  T    ,815,1055,0815 - 1055am,WALL,310,Stevens E,,,97,,12,0,12
201601,CHE,CHE,350,B,15904,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,210,Stevens E,,,97,,12,0,12
201601,CHE,CHE,374,0,15732,Medicinal Chemistry,,1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,307,Stevens E,,,,,14,0,14
201601,CHE,CHE,395,0,15034,Literature Investigation,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,20,0,20
201601,CHE,CHE,396,0,15356,Laboratory Research I,,1,1,      ,,,TBA ,,,Staff S,,,"123,PRM",,20,0,20
201601,CHE,CHE,397,0,15036,Laboratory Research II,,1,1,      ,,,TBA ,,,Staff S,,,"123,PRM,PRQ",,20,0,20
201601,CHE,CHE,460,0,16056,Seminar in Physical Chemistry,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,351,Blauch D,,,,,10,0,10
201601,CHE,CHE,496,0,10173,Senior Research I,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRM",,20,0,20
201601,CHE,CHE,497,0,16143,Senior Research II,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRM,PRQ",,20,0,20
201601,CHE,CHE,498,A,16013,Thesis Research,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRQ,PRM",,20,0,20
201601,CHI,CHI,101,A,13371,Elementary Chinese I,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2209,Tsai Y,,,,,20,0,20
201601,CHI,CHI,101,B,14253,Elementary Chinese I,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2209,Tsai Y,,,,,20,0,20
201601,CHI,CHI,102,0,15393,Elementary Chinese II,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2198,Staff S,,,PRQ,,20,0,20
201601,CHI,CHI,201,A,13977,Intermediate Chinese I,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3196,Staff S,,,PRQ,FRLG,20,0,20
201601,CHI,CHI,201,B,15298,Intermediate Chinese I,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,B022,Staff S,,,PRQ,FRLG,20,0,20
201601,CHI,CHI,295,0,15562,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201601,CHI,CHI,301,0,14073,Advanced Chinese I,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,3196,Shao P,,,PRQ,FRLG,20,0,20
201601,CHI,CHI,350,0,14937,Advanced Reading & Writing,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3209,Tsai Y,,,PRQ,FRLG,20,0,20
201601,CHI,CHI,395,0,15826,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,1,0,1
201601,EAS,CHI,406,0,14254,Sem in Classical Chinese Lit,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1015,Shao P,,,,,12,0,12
201601,LIT,CHI,406,0,14254,Sem in Classical Chinese Lit,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1015,Shao P,,,,,12,0,12
201601,CHI,CHI,406,0,14254,Sem in Classical Chinese Lit,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1015,Shao P,,,,,12,0,12
201601,CIS,CIS,495,0,13638,Thesis/Capstone,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,20,0,20
201601,HIS,CLA,111,0,15706,The Ancient World,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,2164,Krentz P,,,,HTRQ,30,0,30
201601,CLA,CLA,111,0,15706,The Ancient World,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,2164,Krentz P,,,,HTRQ,30,0,30
201601,CLA,CLA,141,0,16064,Greek Art & Architecture,,1,1, M  W  F ,1230,1320,1230 - 0120pm,VAC,117,Toumazou M,,,XLST,VPRQ,15,0,15
201601,CLA,CLA,480,0,16132,Senior Research Seminar,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,1015,Krentz P,,,,,12,0,12
201601,COM,COM,101,A,14355,Princ of Oral Communication,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,B027,Marinelli K,,,,LTRQ,16,0,16
201601,COM,COM,101,B,14356,Princ of Oral Communication,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,B027,Hogan J,,,,LTRQ,16,0,16
201601,COM,COM,101,C,14357,Princ of Oral Communication,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,B027,Leslie A,,,,LTRQ,16,0,16
201601,COM,COM,201,0,14982,Intro to Communication Studies,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,2068,Leslie A,,,,LTRQ,30,0,30
201601,COM,COM,225,0,16087,Interpersonal Communication,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2187,Marinelli K,,,,LBRQ,30,0,30
201601,COM,COM,390,0,15981,Special Topics,,1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,210,Hogan J,,,,,30,0,30
201601,COM,COM,395,0,14983,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201601,CSC,CSC,121,A,14365,Programming & Problem Solving,,1,1, M  W  F ,1230,1320,1230 - 0120pm,LIB,B110,Staff S,,,,MQRQ,24,0,24
201601,DIG,CSC,121,A,14365,Programming & Problem Solving,,1,1, M  W  F ,1230,1320,1230 - 0120pm,LIB,B110,Staff S,,,,MQRQ,24,0,24
201601,CSC,CSC,121,B,15479,Programming & Problem Solving,,1,1, M  W  F ,1430,1520,0230 - 0320pm,LIB,B110,Staff S,,,,MQRQ,24,0,24
201601,DIG,CSC,121,B,15479,Programming & Problem Solving,,1,1, M  W  F ,1430,1520,0230 - 0320pm,LIB,B110,Staff S,,,,MQRQ,24,0,24
201601,CSC,CSC,209,0,15331,Bioinformatics Programming,,1,1,  T  R  ,1215,1330,1215 - 0130pm,LIB,B110,Heyer L,,,XLST,MQRQ,24,0,24
201601,BIO,CSC,209,0,15331,Bioinformatics Programming,,1,1,  T  R  ,1215,1330,1215 - 0130pm,LIB,B110,Heyer L,,,XLST,MQRQ,24,0,24
201601,MHU,CSC,209,0,15331,Bioinformatics Programming,,1,1,  T  R  ,1215,1330,1215 - 0130pm,LIB,B110,Heyer L,,,XLST,MQRQ,24,0,24
201601,DIG,CSC,209,0,15331,Bioinformatics Programming,,1,1,  T  R  ,1215,1330,1215 - 0130pm,LIB,B110,Heyer L,,,XLST,MQRQ,24,0,24
201601,CSC,CSC,220,0,15944,Discrete Structures,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1046,Peck T,,,"XLST,PRQ",MQRQ,20,0,20
201601,CSC,CSC,220,0,15944,Discrete Structures,,1,0, M  W  F ,1130,1220,1130 - 1220pm,LIB,B110,Peck T,,,"XLST,PRQ",MQRQ,20,0,20
201601,CSC,CSC,221,0,15734,Data Structures,,1,1, M  W  F ,1030,1120,1030 - 1120am,LIB,B110,Mendes H,,,PRQ,MQRQ,24,0,24
201601,CSC,CSC,321,0,15188,Analysis of Algorithms,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,1003,Mossinghoff M,,,PRQ,NONE,30,0,30
201601,CSC,CSC,357,0,16147,Concurrent&Parallel Computing,,1,1,  T  R  ,1340,1455,0140 - 0255pm,LIB,B110,Mendes H,,,PRQ,,24,0,24
201601,CSC,CSC,361,0,15814,Computer Graphics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,LIB,B110,Peck T,,,PRQ,NONE,24,0,24
201601,DIG,CSC,397,0,14196,Register for CRN 14195,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,0,0,0
201601,PHY,CSC,397,0,14196,Register for CRN 14195,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,0,0,0
201601,CSC,CSC,397,0,14196,Register for CRN 14195,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,0,0,0
201601,COM,DAN,101,0,15214,Introduction to Dance,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2130,Anderson B,,,,VPRQ,30,0,30
201601,DAN,DAN,101,0,15214,Introduction to Dance,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2130,Anderson B,,,,VPRQ,30,0,30
201601,DAN,DAN,240,A,15215,Modern Dance Technique I,,1,1, M  W   ,1430,1620,0230 - 0420pm,BAKER,1100,Anderson B,,,,VPRQ,15,0,15
201601,DAN,DAN,240,B,16140,Modern Dance Technique I,,1,1, M  W   ,1030,1220,1030 - 1220pm,BAKER,1100,Bory A,,,,VPRQ,15,0,15
201601,DAN,DAN,260,0,16141,Dance Composition,,1,1,  T  R  ,1340,1620,0140 - 0420pm,BAKER,1100,Bory A,,,,VPRQ,12,0,12
201601,DAN,DAN,284,0,16109,Dancing Diaspora,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2130,Bory A,,,,CULT VPRQ,30,0,30
201601,AFR,DAN,284,0,16109,Dancing Diaspora,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2130,Bory A,,,,CULT VPRQ,30,0,30
201601,DIG,DIG,101,0,15632,Intro to Digital Studies,,1,1,  T  R  ,940,1055,0940 - 1055am,SLOAN,100,Kabala J,,,,LBRQ,30,0,30
201601,DIG,DIG,210,0,16088,Data Culture,,1,1, M  W  F ,1430,1520,0230 - 0320pm,WALL,243,Staff S,,,,LBRQ,30,0,30
201601,ECO,ECO,101,A,10194,Introductory Economics,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2234,Ross C,,,,SSRQ,35,0,35
201601,ECO,ECO,101,B,10195,Introductory Economics,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2130,Sparling A,,,,SSRQ,30,0,30
201601,ECO,ECO,101,C,10197,Introductory Economics,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2130,Sparling A,,,,SSRQ,30,0,30
201601,ECO,ECO,101,D,13483,Introductory Economics,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3155,Kumar V,,,,SSRQ,30,0,30
201601,ECO,ECO,101,E,15623,Introductory Economics,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3155,Kumar V,,,,SSRQ,30,0,30
201601,EAS,ECO,105,A,14203,Stats & Basic Econometrics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,A,14203,Stats & Basic Econometrics,,1,0,  T    ,1340,1455,0140 - 0255pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,A,14203,Stats & Basic Econometrics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,A,14203,Stats & Basic Econometrics,,1,0,  T    ,1340,1455,0140 - 0255pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,B,14204,Stats & Basic Econometrics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,B,14204,Stats & Basic Econometrics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,B,14204,Stats & Basic Econometrics,,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,B,14204,Stats & Basic Econometrics,,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,C,14706,Stats & Basic Econometrics,,1,0,  T    ,1505,1620,0305 - 0420pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,C,14706,Stats & Basic Econometrics,,1,0,  T    ,1505,1620,0305 - 0420pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,C,14706,Stats & Basic Econometrics,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,C,14706,Stats & Basic Econometrics,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,D,14709,Stats & Basic Econometrics,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,D,14709,Stats & Basic Econometrics,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3130,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,105,D,14709,Stats & Basic Econometrics,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,EAS,ECO,105,D,14709,Stats & Basic Econometrics,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,2164,Martin D,,,,MQRQ,13,0,13
201601,ECO,ECO,202,A,12642,Interm Microeconomic Theory,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,HANCE,Smith F,,,PRQ,SSRQ,30,0,30
201601,ECO,ECO,202,B,13277,Interm Microeconomic Theory,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,HANCE,Smith F,,,PRQ,SSRQ,30,0,30
201601,ECO,ECO,203,0,10202,Interm Macroeconomic Theory,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,3155,Stroup J,,,PRQ,SSRQ,30,0,30
201601,ECO,ECO,205,A,14205,Econometrics,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,A,14205,Econometrics,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,A,14205,Econometrics,,1,0,  T    ,1505,1620,0305 - 0420pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,A,14205,Econometrics,,1,0,  T    ,1505,1620,0305 - 0420pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,B,14206,Econometrics,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,B,14206,Econometrics,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,B,14206,Econometrics,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,B,14206,Econometrics,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,C,14385,Econometrics,,1,0,  T    ,1340,1455,0140 - 0255pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,C,14385,Econometrics,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,C,14385,Econometrics,,1,0,  T    ,1340,1455,0140 - 0255pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,C,14385,Econometrics,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,D,14386,Econometrics,,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,D,14386,Econometrics,,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3146,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,205,D,14386,Econometrics,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,EAS,ECO,205,D,14386,Econometrics,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2164,Foley M,,,PRQ,MQRQ,13,0,13
201601,ECO,ECO,211,A,13484,Introduction to Accounting,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,3155,Baker B,,,4+,NONE,15,0,15
201601,ECO,ECO,211,B,14081,Introduction to Accounting,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,3155,Baker B,,,,NONE,15,0,15
201601,ECO,ECO,211,C,15015,Introduction to Accounting,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3155,Baker B,,,4+,NONE,15,0,15
201601,ECO,ECO,211,D,15016,Introduction to Accounting,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3155,Baker B,,,,NONE,15,0,15
201601,ECO,ECO,213,0,14207,Cost Accounting,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,3155,Baker B,,,PRQ,NONE,30,0,30
201601,ECO,ECO,219,0,16081,Game Theory/Strategic Behavior,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,3068,Foley M,,,PRQ,,30,0,30
201601,ECO,ECO,224S,0,15910,Labor Economics,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,3155,Ross C,,,PRQ,SSRQ,16,0,16
201601,ECO,ECO,228,0,16082,Financial Economics,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,HANCE,Stroup J,,,PRQ,SSRQ,30,0,30
201601,ECO,ECO,234,0,16079,Latin American Economic Dev,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3155,Fitz D,,,PRQ,CULT SSRQ,30,0,30
201601,LAS,ECO,234,0,16079,Latin American Economic Dev,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3155,Fitz D,,,PRQ,CULT SSRQ,30,0,30
201601,ECO,ECO,295,0,15066,Individual Research,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,DIG,ECO,316,0,15398,Computational Economics,,1,1,  T  R  ,815,930,0815 - 0930am,WALL,B05,Gouri Suresh S,,,PRQ,SSRQ,16,0,16
201601,ECO,ECO,316,0,15398,Computational Economics,,1,1,  T  R  ,815,930,0815 - 0930am,WALL,B05,Gouri Suresh S,,,PRQ,SSRQ,16,0,16
201601,ECO,ECO,322S,0,16080,Health Economics,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,1086,Sparling A,,,PRQ,SSRQ,16,0,16
201601,ECO,ECO,333S,0,16083,Policial Econ & Econ Developm,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,1096,Fitz D,,,PRQ,SSRQ,16,0,16
201601,ECO,ECO,337,0,15913,International Trade,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,3084,Gouri Suresh S,,,PRQ,SSRQ,30,0,30
201601,ECO,ECO,395,0,15019,Individual Research,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201601,ECO,ECO,401,0,13410,Honors Thesis Research,,1,1,      ,,,TBA ,,,Kumar V,,,PRM,,5,0,5
201601,EDU,EDU,121,0,10232,History of Edu Theory/Practice,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,2084,Kelly H,,,,LBRQ,30,0,30
201601,MHU,EDU,234,0,15784,REGISTER FOR CRN 14793,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,0,0,0
201601,EDU,EDU,234,0,15784,REGISTER FOR CRN 14793,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,0,0,0
201601,PSY,EDU,241,0,14231,REGISTER FOR CRN 14679,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Leyva D,,,"PRQ, XLST",SSRQ,0,0,0
201601,EDU,EDU,241,0,14231,REGISTER FOR CRN 14679,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Leyva D,,,"PRQ, XLST",SSRQ,0,0,0
201601,EDU,EDU,270,0,15735,Democracy and Education,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2084,Gay R,,,,PRRQ,30,0,30
201601,EDU,EDU,280,0,16145,Intro to Education Policy,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2187,Adnot M,,,,,20,0,20
201601,EDU,EDU,290,0,16089,Oral History,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2198,Kelly H,,,,HTRQ,15,0,15
201601,AFR,EDU,290,0,16089,Oral History,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2198,Kelly H,,,,HTRQ,15,0,15
201601,EDU,EDU,302,A,13644,Dir Field Placement-Education,,1,1,      ,,,TBA ,,,Gay R,,,PRM,,5,0,5
201601,EDU,EDU,360,0,16124,Second Lang Acquisition Sem,,1,1,  T  R  ,1505,1620,0305 - 0420pm,WALL,320,Koo K,,,,SSRQ,20,0,20
201601,EDU,EDU,380,0,16155,Eval Educational Innovations,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2234,Adnot M,,,,,20,0,20
201601,ENG,ENG,110,A,14373,Shakespeare and Sports,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,3084,Lewis C,,,,LTRQ,30,0,30
201601,ENG,ENG,110,B,14642,Literature and Medicine,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3068,Vaz O,,,,LTRQ,30,0,30
201601,ENG,ENG,110,C,15551,Intro to Environmental Lit,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3068,Mangrum B,,,XLST,LTRQ,30,0,30
201601,ENG,ENG,203,0,13996,Introduction to Writing Poetry,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,B022,Parker A,,,,LTRQ,14,0,14
201601,ENG,ENG,204,0,13997,Intro to Writing Fiction,,1,1,   W   ,1330,1620,0130 - 0420pm,WALL,320,Nelson R,,,,LTRQ,14,0,14
201601,FMS,ENG,205,0,16067,Screenwriting,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,1045,Staff S,,,,VPRQ,14,0,14
201601,ENG,ENG,205,0,16067,Screenwriting,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,1045,Staff S,,,,VPRQ,14,0,14
201601,ENG,ENG,211,0,15552,Filmmaking,,1,1,    R  ,1340,1620,0140 - 0420pm,CHAM,1015,Staff S,,,,VPRQ,14,0,14
201601,FMS,ENG,211,0,15552,Filmmaking,,1,1,    R  ,1340,1620,0140 - 0420pm,CHAM,1015,Staff S,,,,VPRQ,14,0,14
201601,GSS,ENG,220,A,10257,Literary Analysis,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,B027,Fackler M,,,,LTRQ,20,0,20
201601,CHI,ENG,220,A,10257,Literary Analysis,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,B027,Fackler M,,,,LTRQ,20,0,20
